isAdapt,round,chain,value
true,1,78,0.018796951586384114
true,1,79,0.007420536549130135
true,1,80,0.006927900651331811
true,1,81,0.00660393432978595
true,1,82,0.006339736008033439
true,1,83,0.006108928321141012
true,1,84,0.005900087209968561
true,1,85,0.005707027911372511
true,1,86,0.005525952352585656
true,1,87,0.005354327723795106
true,1,88,0.005190362952841973
true,1,89,0.005032734295943176
true,1,90,0.0048804288769290815
true,1,91,0.004732649556317556
true,1,92,0.004588754070758961
true,1,93,0.004448214450004901
true,1,94,0.004310589004532333
true,1,95,0.0041755024136784814
true,1,96,0.004042631206693901
true,1,97,0.003911692935035434
true,1,98,0.00378243793170977
true,1,99,0.003654642920779442
true,1,100,0.0035281059727706563
true,1,101,0.0034026424529197286
true,1,102,0.0032780817096932286
true,1,103,0.003154264319098256
true,1,104,0.0030310397471334134
true,1,105,0.002908264325300544
true,1,106,0.002785799456849334
true,1,107,0.0026635099872321247
true,1,108,0.00254126268296478
true,1,109,0.0024189247699121282
true,1,110,0.0022963624856679955
true,1,111,0.0021734396015565087
true,1,112,0.0020500158679303856
true,1,113,0.001925945331694524
true,1,114,0.001801074466845403
true,1,115,0.001675240046411618
true,1,116,0.0015482666661025004
true,1,117,0.0014199638040411301
true,1,118,0.0012901222638105473
true,1,119,0.001158509794446129
true,1,120,0.0010248656026954279
true,1,121,8.888933565091235E-4
true,1,122,7.502521023033051E-4
true,1,123,6.0854424463437E-4
true,1,124,4.6329929994626506E-4
true,1,125,3.1395141667143046E-4
true,1,126,1.5980742588924966E-4
true,2,0,1.0
true,2,1,0.9447221240508995
true,2,2,0.9251453248579934
true,2,3,0.9045003061158672
true,2,4,0.6631892720094389
true,2,5,0.5886204129894679
true,2,6,0.5674824082483575
true,2,7,0.45046903903913504
true,2,8,0.4206928085585981
true,2,9,0.40859138786286947
true,2,10,0.3987371527979196
true,2,11,0.3897299229016912
true,2,12,0.38099069041321887
true,2,13,0.3720989855880274
true,2,14,0.36254856729094537
true,2,15,0.3459528933217659
true,2,16,0.30433232602593596
true,2,17,0.3014837332079157
true,2,18,0.2960883381830048
true,2,19,0.2895830780684724
true,2,20,0.2811781794182762
true,2,21,0.21773260422340762
true,2,22,0.21185158397197865
true,2,23,0.20645090106777889
true,2,24,0.16221502487146566
true,2,25,0.14170465222284384
true,2,26,0.1325657518297802
true,2,27,0.12919232529156424
true,2,28,0.11374999589990274
true,2,29,0.10990411347764369
true,2,30,0.10672525079040313
true,2,31,0.10386568233890373
true,2,32,0.1011218360120468
true,2,33,0.09836126899316758
true,2,34,0.0954425753915152
true,2,35,0.0921163910274469
true,2,36,0.08748059860635995
true,2,37,0.06665987042170446
true,2,38,0.06437934430512288
true,2,39,0.062187510333083146
true,2,40,0.05990975706696085
true,2,41,0.05704799282623127
true,2,42,0.04991834690565231
true,2,43,0.04820727308479468
true,2,44,0.04271327067441442
true,2,45,0.04083804777743625
true,2,46,0.039596509620741877
true,2,47,0.038650082669003126
true,2,48,0.0378414567668756
true,2,49,0.03710257625335772
true,2,50,0.036401681553518105
true,2,51,0.03571920315749509
true,2,52,0.0350401118423985
true,2,53,0.03435013004272741
true,2,54,0.03363247368739062
true,2,55,0.03286270619278101
true,2,56,0.031995638597828065
true,2,57,0.030910538677637413
true,2,58,0.027898883921298103
true,2,59,0.023072817883593326
true,2,60,0.021253389132545167
true,2,61,0.01774091607418908
true,2,62,0.01712071452519997
true,2,63,0.016649825866129744
true,2,64,0.016248564022845906
true,2,65,0.015889434395463115
true,2,66,0.015559011395315148
true,2,67,0.01524952742332936
true,2,68,0.014955993893552667
true,2,69,0.014674967156648032
true,2,70,0.014403938398895144
true,2,71,0.014141000204524077
true,2,72,0.01388465006244256
true,2,73,0.01363366746214222
true,2,74,0.013387033119919095
true,2,75,0.013143873547637169
true,2,76,0.012903421454946759
true,2,77,0.01266498631158974
true,2,78,0.012427931515889732
true,2,79,0.01219165582699082
true,2,80,0.011955577421055888
true,2,81,0.011719119329797068
true,2,82,0.01148169521815563
true,2,83,0.011242694505390005
true,2,84,0.011001465741534123
true,2,85,0.010757296897099238
true,2,86,0.010509390744488494
true,2,87,0.010256832675075735
true,2,88,0.009998546854453984
true,2,89,0.009733234073681976
true,2,90,0.009459279986080305
true,2,91,0.009174613403445605
true,2,92,0.008876475748417328
true,2,93,0.008561021231506113
true,2,94,0.008222564239964075
true,2,95,0.007851996093611587
true,2,96,0.0074328669897196255
true,2,97,0.006632760813212603
true,2,98,0.006385989113638232
true,2,99,0.005630928449998229
true,2,100,0.004999856278873629
true,2,101,0.004552765246085265
true,2,102,0.0044733676595222665
true,2,103,0.004147272527190819
true,2,104,0.003913093556587064
true,2,105,0.0038299422507774377
true,2,106,0.0033167280613474624
true,2,107,0.0028743085579120025
true,2,108,0.0025833473184388544
true,2,109,0.002354223655082773
true,2,110,0.002258570420393587
true,2,111,0.0019102593867600538
true,2,112,0.001886066198406306
true,2,113,0.0018686576294747075
true,2,114,0.0018520792259910737
true,2,115,0.001833444262673134
true,2,116,0.0016144394497116697
true,2,117,0.0015019908714013939
true,2,118,0.0014239084562154352
true,2,119,0.0011617711471200234
true,2,120,6.948190807817877E-4
true,2,121,6.34297871722925E-4
true,2,122,5.643676723376691E-4
true,2,123,4.7968981271100884E-4
true,2,124,1.1406182326610164E-4
true,2,125,7.394010967362352E-5
true,2,126,3.8546983374699684E-5
true,3,0,1.0
true,3,1,0.9161283862999513
true,3,2,0.8904716414037844
true,3,3,0.8617969959783376
true,3,4,0.8325688782576185
true,3,5,0.8021168239433795
true,3,6,0.7694549077812014
true,3,7,0.7327770484425986
true,3,8,0.6874487896744021
true,3,9,0.5891559311680988
true,3,10,0.5647404558307672
true,3,11,0.5438355650173675
true,3,12,0.5244339119612842
true,3,13,0.5050898551370343
true,3,14,0.48440510325763986
true,3,15,0.45950684812304543
true,3,16,0.4032975043074194
true,3,17,0.381596108457893
true,3,18,0.3718717777526523
true,3,19,0.3468690627417038
true,3,20,0.324873337678292
true,3,21,0.3080812871233365
true,3,22,0.29370335305935713
true,3,23,0.28534241100280433
true,3,24,0.2761721973492218
true,3,25,0.2667844252182969
true,3,26,0.2572892982170692
true,3,27,0.247675014609382
true,3,28,0.2379284991792654
true,3,29,0.22803515688675666
true,3,30,0.21797856654370557
true,3,31,0.2060597442453145
true,3,32,0.20062947329855815
true,3,33,0.19602015118208138
true,3,34,0.19186147908798687
true,3,35,0.18798279637167592
true,3,36,0.18428612257159444
true,3,37,0.1807064920006054
true,3,38,0.17719553705475052
true,3,39,0.17371318727192608
true,3,40,0.17022254152993163
true,3,41,0.16668579623819418
true,3,42,0.16305988165834115
true,3,43,0.1592900261495526
true,3,44,0.1554253257705729
true,3,45,0.15163120418057416
true,3,46,0.14804786260393826
true,3,47,0.1447492524827978
true,3,48,0.14174948325055625
true,3,49,0.13923110778766729
true,3,50,0.13700502969522976
true,3,51,0.13475321781504968
true,3,52,0.13210005526860139
true,3,53,0.12809385844874357
true,3,54,0.12278156404094376
true,3,55,0.11762965330319379
true,3,56,0.11398748030539266
true,3,57,0.11172562969371488
true,3,58,0.10933085575735718
true,3,59,0.10574124237809614
true,3,60,0.10327344768196539
true,3,61,0.09955645783881996
true,3,62,0.0975119173701984
true,3,63,0.09595553180249417
true,3,64,0.09363146023221187
true,3,65,0.07705864398298115
true,3,66,0.06845850922281681
true,3,67,0.06553294678980129
true,3,68,0.058646637295768474
true,3,69,0.052237174303005
true,3,70,0.049869342316665906
true,3,71,0.04877496217486679
true,3,72,0.04732368742440568
true,3,73,0.04507565181997264
true,3,74,0.04072677649453342
true,3,75,0.03977426677377256
true,3,76,0.03873068102853602
true,3,77,0.03352307979522171
true,3,78,0.029545182724209883
true,3,79,0.02782102028660095
true,3,80,0.02670753316868662
true,3,81,0.025788552399638297
true,3,82,0.024813903701841358
true,3,83,0.020851396817002946
true,3,84,0.019680181362012893
true,3,85,0.01882226965543381
true,3,86,0.017363509471554565
true,3,87,0.015417819134777584
true,3,88,0.014762784795290121
true,3,89,0.01394974281165883
true,3,90,0.01297526256922011
true,3,91,0.012735270677679643
true,3,92,0.012416506711386995
true,3,93,0.011342601696292528
true,3,94,0.011071594209748702
true,3,95,0.01012226852653934
true,3,96,0.008533875183096808
true,3,97,0.007990690761862521
true,3,98,0.006528343309938569
true,3,99,0.006243075380802168
true,3,100,0.006107791682736004
true,3,101,0.005981647823185099
true,3,102,0.005837056798345372
true,3,103,0.004274535441862073
true,3,104,0.003743331637073125
true,3,105,0.0035928879374870736
true,3,106,0.0034640258908204234
true,3,107,0.0033163113815050066
true,3,108,0.0031116112888592822
true,3,109,0.002872452100887068
true,3,110,0.0026089274361179838
true,3,111,0.002387457181153202
true,3,112,0.0021429764257152708
true,3,113,0.0018777128060288172
true,3,114,0.0017802211258196971
true,3,115,0.001704396358267098
true,3,116,0.0016373236561200409
true,3,117,0.001551600025338409
true,3,118,0.0014701460635517115
true,3,119,5.257703732477983E-4
true,3,120,4.3978608692576726E-4
true,3,121,3.8617870862391637E-4
true,3,122,3.392860480940561E-4
true,3,123,2.9364208636115883E-4
true,3,124,2.452464322036427E-4
true,3,125,1.862933473031537E-4
true,3,126,5.9020828871295724E-5
true,4,0,1.0
true,4,1,0.9701425125648405
true,4,2,0.9386777344729367
true,4,3,0.8600685294955845
true,4,4,0.8353472691181707
true,4,5,0.8141114932542073
true,4,6,0.7493198102932527
true,4,7,0.688103267472875
true,4,8,0.6585356832418746
true,4,9,0.6342381112653547
true,4,10,0.6122021279746568
true,4,11,0.5911887189360371
true,4,12,0.5727438875771276
true,4,13,0.5540532337589572
true,4,14,0.5218653299568751
true,4,15,0.5125845908175725
true,4,16,0.5028872315827368
true,4,17,0.4887419745953486
true,4,18,0.475973891241819
true,4,19,0.4635329089944808
true,4,20,0.4431525856385759
true,4,21,0.4066894326975637
true,4,22,0.3734630981904208
true,4,23,0.3556761003835366
true,4,24,0.3397698443606825
true,4,25,0.3265918036497146
true,4,26,0.31392596535636735
true,4,27,0.30359598753124406
true,4,28,0.29486952027529234
true,4,29,0.2839332729603751
true,4,30,0.27171798870884784
true,4,31,0.2675668230325691
true,4,32,0.26134572312800713
true,4,33,0.25138259346295955
true,4,34,0.23956549706106472
true,4,35,0.2336463462616803
true,4,36,0.22828386349615132
true,4,37,0.21506679273170218
true,4,38,0.20804813787390955
true,4,39,0.19354705296393962
true,4,40,0.18798478576906838
true,4,41,0.18112105770621445
true,4,42,0.16857534496099436
true,4,43,0.16272304277084407
true,4,44,0.15464795857459548
true,4,45,0.15047610167396686
true,4,46,0.14208715881949496
true,4,47,0.13676373584112184
true,4,48,0.13103748695770528
true,4,49,0.12031176796227148
true,4,50,0.11259632924270409
true,4,51,0.1093159274482534
true,4,52,0.10456883399763428
true,4,53,0.09807626722136446
true,4,54,0.09617180134602693
true,4,55,0.09320717967536267
true,4,56,0.08992324020018973
true,4,57,0.08656921437539697
true,4,58,0.08312818078314725
true,4,59,0.07957922569860576
true,4,60,0.0758853066098344
true,4,61,0.07189845249590293
true,4,62,0.06765809608119837
true,4,63,0.06357379146925657
true,4,64,0.060331445418002845
true,4,65,0.058296042321135576
true,4,66,0.056908154261690054
